Time (s),Time (hh:mm:ss),Outer Diameter,Inner Diameter,Table Marker,Temperature (oC),Pressure 1 (mmHg),Pressure 2 (mmHg),Avg Pressure (mmHg),Set Pressure (mmHg),Caliper length,Outer Profiles,Inner Profiles,Outer Profiles Valid,Inner Profiles Valid
1416.7,00:23:36,174.56400000000002,131.79399999999998,0,0.0,nan,nan,nan,0,0.0,"170.04, 170.56, 171.6, 173.68, 173.68, 171.6, 173.68, 173.68, 173.68, 174.72, 178.88, 176.8, 177.32, 177.32, 176.28, 176.28, 175.76000000000002, 175.24, 175.76000000000002, 174.72","130.0, 129.48000000000002, 133.64000000000001, 132.6, 131.04, 131.04, 133.12, 133.12, 131.04, 131.56, 135.20000000000002, 132.08, 133.12, 135.72, 135.20000000000002, 122.72, 134.16, 128.44, 130.52, 132.08","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
1418.7,00:23:38,174.40800000000002,131.664,0,0.0,nan,nan,nan,0,0.0,"170.56, 170.04, 171.6, 173.16, 173.68, 171.6, 173.16, 172.64000000000001, 173.16, 174.20000000000002, 179.4, 177.32, 176.8, 177.32, 176.28, 175.76000000000002, 175.76000000000002, 175.24, 175.76000000000002, 174.72","129.48000000000002, 129.48000000000002, 133.64000000000001, 132.08, 131.04, 130.52, 133.12, 132.6, 130.52, 130.52, 135.72, 132.6, 132.6, 136.24, 135.20000000000002, 122.72, 134.68, 127.92, 130.52, 132.08","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
1420.7,00:23:40,174.252,131.612,0,0.0,nan,nan,nan,0,0.0,"170.04, 170.04, 171.08, 173.16, 173.16, 171.6, 172.64000000000001, 172.64000000000001, 172.64000000000001, 174.20000000000002, 179.4, 177.32, 176.8, 176.8, 176.28, 175.76000000000002, 175.76000000000002, 175.24, 175.76000000000002, 174.72","130.0, 129.48000000000002, 133.12, 132.08, 131.04, 130.52, 133.12, 132.6, 130.52, 131.04, 135.72, 132.08, 132.6, 135.72, 135.20000000000002, 122.72, 134.16, 128.44, 130.0, 132.08","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
1422.7,00:23:42,174.174,131.612,0,0.0,nan,nan,nan,0,0.0,"170.04, 170.04, 171.6, 173.16, 173.16, 171.6, 172.64000000000001, 172.64000000000001, 173.16, 174.20000000000002, 178.36, 176.28, 176.8, 176.8, 175.76000000000002, 175.76000000000002, 175.76000000000002, 175.24, 175.76000000000002, 174.72","129.48000000000002, 129.48000000000002, 133.64000000000001, 132.08, 131.04, 130.52, 133.12, 132.6, 131.04, 130.52, 135.72, 132.08, 132.6, 135.72, 135.20000000000002, 122.72, 134.16, 128.44, 130.0, 132.08","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
1424.7,00:23:44,174.33,131.58599999999998,0,0.0,nan,nan,nan,0,0.0,"170.04, 170.04, 171.6, 173.16, 173.68, 172.12, 173.16, 173.16, 173.16, 174.72, 178.88, 176.8, 177.32, 176.8, 175.76000000000002, 175.76000000000002, 175.24, 175.24, 175.76000000000002, 174.20000000000002","130.0, 129.48000000000002, 133.64000000000001, 132.08, 131.04, 130.52, 132.6, 132.6, 130.52, 130.52, 135.20000000000002, 132.08, 132.08, 135.72, 135.20000000000002, 122.2, 134.68, 128.44, 130.52, 132.6","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
1426.7,00:23:46,174.46,131.664,0,0.0,nan,nan,nan,0,0.0,"170.56, 170.04, 171.6, 173.16, 173.68, 171.6, 173.16, 173.16, 173.16, 174.72, 178.88, 177.32, 177.32, 177.32, 175.76000000000002, 176.28, 175.76000000000002, 175.24, 175.76000000000002, 174.72","130.0, 129.48000000000002, 133.64000000000001, 132.08, 131.04, 130.52, 132.6, 132.6, 130.52, 130.52, 135.72, 132.08, 132.6, 135.72, 135.20000000000002, 122.72, 134.68, 128.44, 130.52, 132.6","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
1428.7,00:23:48,174.45999999999998,131.69,0,0.0,nan,nan,nan,0,0.0,"170.56, 170.04, 171.6, 173.68, 173.68, 171.6, 173.16, 173.16, 173.68, 174.72, 178.88, 176.8, 177.32, 177.32, 175.76000000000002, 176.28, 175.76000000000002, 175.24, 175.76000000000002, 174.20000000000002","129.48000000000002, 129.48000000000002, 133.64000000000001, 132.08, 130.52, 131.04, 132.6, 133.12, 131.04, 130.52, 135.72, 132.08, 132.6, 135.72, 135.72, 122.72, 134.68, 127.92, 130.52, 132.6","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
1430.7,00:23:50,174.59,131.76799999999997,0,0.0,nan,nan,nan,0,0.0,"170.56, 170.04, 172.12, 173.68, 173.68, 172.12, 173.16, 173.16, 173.16, 174.72, 179.4, 177.32, 177.32, 177.32, 175.76000000000002, 176.28, 175.76000000000002, 175.24, 176.28, 174.72","129.48000000000002, 130.0, 133.64000000000001, 132.6, 131.04, 130.52, 133.12, 132.6, 131.56, 130.52, 135.72, 132.08, 132.08, 135.72, 135.72, 122.72, 134.68, 128.44, 130.52, 132.6","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
1432.7,00:23:52,174.59000000000003,131.84599999999998,0,0.0,nan,nan,nan,0,0.0,"170.56, 170.04, 171.6, 173.68, 173.16, 172.12, 173.68, 173.16, 173.16, 175.24, 179.4, 177.32, 177.32, 177.32, 175.76000000000002, 175.76000000000002, 176.28, 175.76000000000002, 175.76000000000002, 174.72","129.48000000000002, 130.0, 133.64000000000001, 132.6, 131.04, 131.04, 133.12, 133.12, 131.56, 131.04, 135.72, 132.08, 132.6, 135.72, 135.20000000000002, 122.72, 134.68, 128.44, 130.52, 132.6","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
1434.7,00:23:54,174.72000000000003,131.87199999999999,0,0.0,nan,nan,nan,0,0.0,"170.56, 170.56, 172.12, 173.68, 174.20000000000002, 172.12, 173.68, 173.68, 173.68, 174.72, 179.4, 177.32, 177.32, 177.32, 175.76000000000002, 176.28, 175.76000000000002, 175.24, 176.28, 174.72","129.48000000000002, 130.0, 134.16, 132.6, 131.04, 131.04, 133.12, 133.12, 131.56, 130.52, 135.72, 132.08, 133.12, 135.72, 135.72, 122.72, 134.68, 128.44, 130.52, 132.08","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
1436.8,00:23:56,174.668,131.95,0,0.0,nan,nan,nan,0,0.0,"170.56, 170.56, 172.12, 174.20000000000002, 174.20000000000002, 172.64000000000001, 173.68, 173.16, 173.68, 174.20000000000002, 178.88, 176.8, 177.32, 177.32, 176.28, 176.28, 175.76000000000002, 175.24, 175.76000000000002, 174.72","130.0, 130.0, 134.16, 132.6, 131.04, 131.04, 133.12, 133.64000000000001, 131.56, 130.52, 136.24, 132.08, 132.6, 136.24, 135.72, 122.72, 135.20000000000002, 128.44, 130.0, 132.08","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
1438.8,00:23:58,174.74600000000004,131.97599999999997,0,0.0,nan,nan,nan,0,0.0,"171.08, 170.04, 172.12, 174.20000000000002, 174.20000000000002, 172.64000000000001, 173.68, 173.68, 173.68, 174.72, 178.88, 177.32, 177.32, 177.32, 176.28, 175.76000000000002, 175.76000000000002, 175.76000000000002, 175.76000000000002, 174.72","130.0, 130.52, 134.16, 133.12, 131.56, 131.04, 133.12, 133.12, 131.04, 130.52, 135.72, 132.08, 132.6, 136.24, 135.72, 122.72, 134.68, 128.44, 130.52, 132.6","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
1440.7,00:24:00,174.746,131.95,0,0.0,nan,nan,nan,0,0.0,"170.56, 170.56, 172.12, 174.20000000000002, 174.20000000000002, 172.12, 173.68, 173.68, 173.68, 174.72, 178.88, 177.32, 177.32, 177.32, 176.28, 176.28, 175.76000000000002, 175.24, 176.28, 174.72","130.0, 130.0, 134.68, 132.6, 131.56, 131.04, 133.12, 133.12, 131.04, 130.52, 135.72, 132.08, 132.6, 136.24, 135.72, 122.72, 134.68, 128.44, 130.52, 132.6","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
1442.7,00:24:02,174.824,131.92399999999998,0,0.0,nan,nan,nan,0,0.0,"171.08, 170.56, 172.12, 174.20000000000002, 174.20000000000002, 172.12, 173.68, 173.68, 173.68, 175.24, 178.88, 177.32, 177.84, 177.32, 176.28, 176.28, 175.76000000000002, 175.76000000000002, 175.76000000000002, 174.72","130.0, 130.0, 134.16, 132.6, 131.04, 131.04, 133.12, 133.12, 131.04, 130.52, 136.24, 132.08, 132.6, 136.24, 135.20000000000002, 122.72, 134.68, 128.44, 131.04, 132.6","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
1444.8,00:24:04,174.85000000000002,132.054,0,0.0,nan,nan,nan,0,0.0,"171.08, 170.56, 172.12, 174.20000000000002, 174.20000000000002, 172.64000000000001, 173.68, 173.68, 173.68, 175.24, 179.4, 177.32, 177.84, 177.84, 175.76000000000002, 176.28, 175.76000000000002, 175.76000000000002, 175.76000000000002, 174.20000000000002","130.0, 130.52, 134.68, 132.6, 131.56, 131.04, 133.64000000000001, 133.12, 131.04, 130.52, 136.24, 132.08, 133.12, 135.72, 135.72, 122.2, 134.68, 128.44, 131.56, 132.6","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
1446.8,00:24:06,174.98000000000002,132.132,0,0.0,nan,nan,nan,0,0.0,"171.08, 170.56, 172.64000000000001, 174.20000000000002, 174.72, 172.12, 174.20000000000002, 173.68, 173.68, 175.24, 179.4, 177.84, 177.84, 177.84, 176.28, 176.28, 175.76000000000002, 175.76000000000002, 175.76000000000002, 174.72","130.52, 130.52, 134.16, 133.12, 131.56, 131.56, 133.12, 133.12, 131.56, 130.52, 136.24, 132.08, 133.12, 135.72, 135.72, 122.2, 134.68, 128.96, 131.56, 132.6","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
1448.8,00:24:08,174.90200000000002,132.07999999999998,0,0.0,nan,nan,nan,0,0.0,"171.08, 170.56, 172.64000000000001, 174.72, 174.72, 172.12, 173.68, 173.68, 173.68, 175.24, 179.4, 177.32, 177.84, 177.32, 176.28, 176.28, 175.76000000000002, 175.24, 175.76000000000002, 174.72","130.52, 130.0, 134.68, 133.12, 131.56, 131.56, 133.12, 133.12, 131.04, 130.52, 136.24, 132.08, 133.12, 135.72, 135.20000000000002, 122.72, 134.68, 128.44, 131.56, 132.6","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
1450.8,00:24:10,174.772,132.00199999999998,0,0.0,nan,nan,nan,0,0.0,"170.56, 170.56, 172.12, 174.20000000000002, 174.20000000000002, 171.6, 173.68, 173.68, 173.68, 175.24, 179.4, 177.32, 177.84, 177.32, 176.28, 176.28, 175.76000000000002, 175.24, 175.76000000000002, 174.72","130.52, 130.52, 134.16, 132.6, 131.04, 131.04, 133.64000000000001, 133.12, 131.04, 130.52, 136.24, 132.08, 132.6, 135.72, 135.20000000000002, 122.72, 134.68, 128.44, 131.56, 132.6","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
1452.8,00:24:12,174.85000000000002,131.97599999999997,0,0.0,nan,nan,nan,0,0.0,"170.56, 170.56, 172.12, 174.20000000000002, 174.20000000000002, 172.12, 173.68, 173.68, 173.68, 175.24, 179.4, 177.84, 177.84, 177.32, 176.28, 176.8, 175.76000000000002, 175.24, 175.76000000000002, 174.72","130.0, 130.52, 134.16, 132.6, 131.04, 131.04, 133.12, 133.12, 131.04, 130.52, 136.24, 132.08, 132.6, 135.72, 135.72, 122.72, 134.68, 128.44, 131.56, 132.6","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
1454.8,00:24:14,174.85000000000002,132.106,0,0.0,nan,nan,nan,0,0.0,"170.56, 170.56, 172.12, 174.20000000000002, 174.20000000000002, 172.12, 173.68, 173.68, 174.20000000000002, 175.24, 179.4, 177.32, 177.84, 177.32, 176.28, 176.28, 175.76000000000002, 175.76000000000002, 175.76000000000002, 174.72","130.0, 130.0, 134.16, 133.12, 131.04, 131.56, 133.12, 133.64000000000001, 131.56, 131.04, 136.76, 132.08, 132.6, 136.24, 135.20000000000002, 122.72, 134.68, 128.44, 131.56, 132.6","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
1456.8,00:24:16,174.824,132.07999999999998,0,0.0,nan,nan,nan,0,0.0,"170.56, 170.56, 172.64000000000001, 173.68, 174.20000000000002, 172.64000000000001, 173.68, 173.68, 173.68, 174.72, 179.4, 177.32, 177.84, 177.32, 176.28, 176.28, 175.76000000000002, 175.76000000000002, 175.76000000000002, 174.72","130.52, 130.0, 134.68, 132.6, 131.56, 131.04, 133.64000000000001, 133.12, 131.04, 130.52, 136.24, 132.6, 132.6, 136.24, 135.72, 122.72, 134.68, 128.44, 131.04, 132.6","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
1458.8,00:24:18,174.69400000000002,131.95,0,0.0,nan,nan,nan,0,0.0,"170.56, 170.04, 172.12, 174.20000000000002, 173.68, 172.64000000000001, 173.68, 173.16, 173.68, 174.72, 179.4, 176.8, 177.84, 177.32, 176.28, 176.28, 175.76000000000002, 175.24, 175.76000000000002, 174.72","130.0, 130.52, 134.16, 133.12, 131.04, 131.04, 133.64000000000001, 133.12, 131.56, 130.0, 136.24, 132.08, 132.6, 136.24, 135.20000000000002, 122.2, 134.16, 128.44, 131.04, 132.6","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
1460.8,00:24:20,174.824,131.95,0,0.0,nan,nan,nan,0,0.0,"170.56, 170.04, 172.64000000000001, 174.20000000000002, 174.20000000000002, 172.64000000000001, 173.68, 173.68, 173.16, 175.24, 178.88, 177.32, 177.84, 177.32, 176.28, 176.28, 175.76000000000002, 175.76000000000002, 176.28, 174.72","130.0, 130.0, 134.16, 133.12, 131.04, 131.04, 133.12, 133.12, 131.56, 130.0, 136.24, 132.08, 132.08, 135.72, 135.72, 122.72, 135.20000000000002, 128.44, 131.04, 132.6","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
1462.8,00:24:22,174.69400000000002,131.92399999999998,0,0.0,nan,nan,nan,0,0.0,"171.08, 170.04, 172.12, 174.20000000000002, 173.68, 172.64000000000001, 173.68, 173.16, 173.16, 174.72, 178.88, 177.32, 177.84, 177.32, 175.76000000000002, 176.28, 175.76000000000002, 175.76000000000002, 176.28, 174.20000000000002","130.0, 130.0, 134.16, 133.12, 131.04, 131.04, 133.64000000000001, 133.12, 131.56, 129.48000000000002, 135.72, 132.08, 132.6, 135.72, 135.72, 122.72, 134.68, 128.44, 131.04, 132.6","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
1464.8,00:24:24,174.87600000000003,132.236,0,0.0,nan,nan,nan,0,0.0,"170.56, 170.56, 172.12, 174.20000000000002, 173.68, 172.64000000000001, 173.68, 173.68, 174.20000000000002, 174.72, 178.88, 177.32, 177.84, 177.84, 176.28, 176.28, 175.76000000000002, 175.76000000000002, 176.28, 175.24","130.0, 130.52, 134.68, 133.12, 131.04, 131.56, 133.64000000000001, 133.64000000000001, 132.08, 130.0, 136.76, 132.6, 132.6, 135.72, 136.24, 122.72, 135.20000000000002, 128.44, 131.04, 133.12","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
1466.8,00:24:26,175.00600000000003,132.262,0,0.0,nan,nan,nan,0,0.0,"171.08, 170.56, 172.12, 174.20000000000002, 174.20000000000002, 172.64000000000001, 174.20000000000002, 173.68, 174.20000000000002, 174.72, 179.4, 177.32, 177.84, 177.84, 176.28, 176.8, 176.28, 175.76000000000002, 176.28, 174.72","130.52, 130.52, 134.68, 133.12, 131.04, 131.56, 133.64000000000001, 133.64000000000001, 132.08, 130.52, 136.76, 132.6, 132.6, 136.24, 135.72, 122.72, 135.20000000000002, 128.96, 130.52, 132.6","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
1468.9,00:24:28,174.92800000000003,132.184,0,0.0,nan,nan,nan,0,0.0,"171.08, 170.56, 172.64000000000001, 174.20000000000002, 173.68, 172.64000000000001, 173.68, 173.68, 174.20000000000002, 174.72, 178.88, 177.32, 177.84, 177.84, 176.28, 176.8, 176.28, 175.76000000000002, 175.76000000000002, 174.72","130.0, 130.52, 134.16, 133.12, 131.56, 131.04, 133.64000000000001, 133.12, 131.56, 130.52, 136.76, 132.6, 132.6, 136.24, 135.72, 122.72, 134.68, 128.96, 131.04, 133.12","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
1470.9,00:24:30,174.92800000000003,132.28799999999998,0,0.0,nan,nan,nan,0,0.0,"170.56, 170.56, 172.64000000000001, 174.72, 174.20000000000002, 172.64000000000001, 173.68, 173.68, 174.20000000000002, 175.24, 178.88, 177.32, 177.84, 177.32, 176.28, 176.28, 175.76000000000002, 175.76000000000002, 176.28, 174.72","130.52, 130.0, 134.68, 133.12, 131.56, 131.04, 133.64000000000001, 133.12, 131.56, 131.04, 136.76, 132.6, 132.6, 136.24, 136.24, 122.72, 135.20000000000002, 128.44, 131.56, 133.12","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
1472.8,00:24:32,174.98000000000002,132.236,0,0.0,nan,nan,nan,0,0.0,"171.08, 170.56, 172.12, 174.20000000000002, 174.20000000000002, 172.12, 173.68, 173.68, 174.20000000000002, 175.24, 179.4, 177.32, 177.84, 177.84, 176.28, 176.8, 175.76000000000002, 175.76000000000002, 176.28, 175.24","130.0, 130.52, 134.16, 133.12, 131.04, 131.56, 133.12, 133.64000000000001, 131.56, 131.04, 136.76, 132.6, 132.6, 136.24, 135.72, 123.24000000000001, 135.20000000000002, 128.44, 131.56, 132.6","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
1474.9,00:24:34,174.954,132.132,0,0.0,nan,nan,nan,0,0.0,"171.08, 170.56, 172.12, 174.20000000000002, 174.20000000000002, 172.12, 173.68, 173.68, 173.68, 175.24, 179.4, 177.84, 177.84, 177.84, 176.28, 176.8, 176.28, 175.76000000000002, 175.76000000000002, 174.72","130.0, 130.52, 134.16, 133.12, 131.04, 131.56, 133.12, 133.12, 131.56, 131.04, 136.24, 132.6, 132.6, 136.24, 135.72, 122.72, 134.68, 128.96, 131.04, 132.6","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
1476.9,00:24:36,175.032,132.20999999999998,0,0.0,nan,nan,nan,0,0.0,"171.08, 170.56, 172.64000000000001, 174.72, 174.20000000000002, 172.12, 174.20000000000002, 174.20000000000002, 174.20000000000002, 175.76000000000002, 179.4, 177.32, 177.84, 177.32, 176.28, 176.28, 176.28, 175.76000000000002, 175.76000000000002, 174.72","130.52, 130.0, 134.68, 133.12, 131.56, 131.04, 133.64000000000001, 133.64000000000001, 131.56, 131.04, 136.24, 132.6, 132.6, 136.24, 135.72, 122.72, 134.68, 128.96, 131.04, 132.6","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
1478.9,00:24:38,175.032,132.18399999999997,0,0.0,nan,nan,nan,0,0.0,"171.08, 170.56, 172.64000000000001, 174.72, 174.20000000000002, 172.64000000000001, 174.20000000000002, 173.68, 174.20000000000002, 175.76000000000002, 179.4, 177.32, 177.84, 177.32, 176.28, 176.28, 176.28, 175.76000000000002, 175.76000000000002, 174.72","130.0, 130.0, 134.68, 132.6, 131.56, 131.04, 133.64000000000001, 133.64000000000001, 131.56, 131.04, 136.24, 133.12, 132.6, 136.24, 135.72, 122.72, 134.68, 128.44, 131.04, 133.12","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
1480.9,00:24:40,175.05800000000005,132.20999999999998,0,0.0,nan,nan,nan,0,0.0,"171.08, 171.08, 172.64000000000001, 174.20000000000002, 174.72, 172.12, 173.68, 173.68, 173.68, 175.24, 179.92000000000002, 177.84, 178.36, 177.84, 176.28, 176.28, 175.76000000000002, 175.76000000000002, 175.76000000000002, 175.24","130.52, 130.52, 134.16, 133.12, 131.56, 131.56, 133.12, 133.64000000000001, 131.04, 131.04, 136.24, 132.6, 133.12, 136.24, 135.20000000000002, 122.72, 134.68, 128.96, 131.56, 132.6","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
1482.9,00:24:42,175.05800000000002,132.236,0,0.0,nan,nan,nan,0,0.0,"171.08, 170.56, 172.64000000000001, 174.72, 174.20000000000002, 172.12, 174.20000000000002, 174.20000000000002, 174.20000000000002, 175.24, 179.92000000000002, 177.32, 177.84, 177.32, 176.8, 176.8, 175.76000000000002, 175.76000000000002, 175.76000000000002, 174.72","130.52, 130.0, 134.68, 132.6, 131.56, 131.56, 133.64000000000001, 133.64000000000001, 131.56, 131.56, 136.24, 132.6, 132.6, 136.24, 135.72, 123.24000000000001, 134.68, 128.44, 131.04, 132.6","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
1484.9,00:24:44,174.90200000000002,132.21,0,0.0,nan,nan,nan,0,0.0,"170.56, 170.56, 172.12, 174.20000000000002, 174.20000000000002, 172.12, 173.68, 173.68, 173.68, 175.24, 179.92000000000002, 177.84, 177.84, 177.84, 176.28, 176.28, 175.76000000000002, 175.76000000000002, 175.76000000000002, 174.72","130.52, 130.52, 134.16, 132.6, 131.56, 131.56, 133.12, 133.64000000000001, 131.04, 131.56, 136.24, 133.12, 133.12, 136.24, 135.72, 122.72, 134.68, 128.96, 130.52, 132.6","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
